Fold,Epoch,Validation Accuracy,Model,Validation Positive Parity,Training Accuracy,Validation Accuracy Parity,Validation Counterfactual Invariance,Validation Recall Parity,Validation TNR Parity
0,0,0.7978345184227538,Massage_MLPClassifier_9,2.6627926393480945,0.7992081447963801,0.09717776372308,1.0,1.4524506368770356,0.0949587756408593
0,1,0.7949256625727213,Massage_MLPClassifier_9,1.5904617036506798,0.795450872656755,0.1126652350274397,1.0,1.2125307125307123,0.0331608203948629
0,2,0.8059146735617324,Massage_MLPClassifier_9,1.956235953471315,0.8019957983193278,0.0911120805289998,1.0,1.3190021231422506,0.0539158517986902
0,3,0.7971881060116355,Massage_MLPClassifier_9,1.475595130748422,0.8014705882352942,0.1031057921403699,1.0,1.2245374638883766,0.0590140628912528
0,4,0.8007433742727861,Massage_MLPClassifier_9,1.659969661052498,0.8028846153846154,0.1241371403897376,0.9995151906916612,1.3271155286268637,0.0899341169424272
0,0,0.7958952811893988,MLPClassifier_10,3.960491086911285,0.7966224951519069,0.1062840859530463,0.9978991596638656,1.6035388927820604,0.0894131693010459
0,1,0.7769877181641888,MLPClassifier_10,2.08303507516106,0.7819570135746606,0.1288379861608207,0.9996767937944409,1.127458819766512,0.0305539582135326
0,2,0.7978345184227538,MLPClassifier_10,3.478333981439637,0.7928248222365869,0.1037868667254968,0.9983839689722044,1.6456121726822364,0.1091175503124906
0,3,0.2443438914027149,MLPClassifier_10,1.000360815442901,0.2423238526179702,0.1216850117867806,1.0,1.0,0.0
0,4,0.4943438914027149,MLPClassifier_10,1.318961594871521,0.4904250161603102,0.0486052127361942,0.996606334841629,1.034391647134029,0.0302088792393501
0,0,0.7826438267614738,RPT_MLPClassifier_10,2.971483318304779,0.7826034259857789,0.1158655255249359,0.9998383968972204,1.2771548703573932,0.0273733205291252
0,1,0.7881383322559793,RPT_MLPClassifier_10,1.5986638033882128,0.7908451842275371,0.1072619899785254,0.9980607627666452,1.1368767335354448,0.0406747172704619
0,2,0.7970265029088559,RPT_MLPClassifier_10,2.089218714107047,0.7903603749191984,0.0841023427162303,0.9978991596638656,1.6456121726822364,0.1091175503124906
0,3,0.7605042016806722,RPT_MLPClassifier_10,1.686695630789409,0.7717760180995475,0.1162747322556714,0.9938590820943762,1.0926287868211642,0.0321564446167639
0,4,0.7944408532643826,RPT_MLPClassifier_10,1.9627796254758896,0.7919764059469941,0.13117558110441,0.9996767937944409,1.2740782019132535,0.0552332110503855
0,0,0.789754363283775,Massage_MLPClassifier_10,2.9666516381124133,0.7909663865546218,0.1079304488793092,0.9998383968972204,1.4360896986685354,0.0538382344035228
0,1,0.7823206205559147,Massage_MLPClassifier_10,1.859852745679517,0.7881787330316742,0.1229324743497971,0.9996767937944409,1.1830948595654478,0.039735480161012
0,2,0.7997737556561086,Massage_MLPClassifier_10,2.3906092549580134,0.7911279896574014,0.0904185738855145,0.9998383968972204,1.5654091131798138,0.1035256122723602
0,3,0.2483839689722042,Massage_MLPClassifier_10,1.0025665908131025,0.2460003232062055,0.1209869202495628,0.9996767937944409,1.00565371024735,0.005621925509487
0,4,0.7923400129282482,Massage_MLPClassifier_10,1.6430633975301003,0.7930268261150614,0.1214392527587657,1.0,1.2465635168337872,0.069495395672681
